Country Code;CFR;Event Code;Event Start Date;Event End Date;License Ind;Registration Nbr;Ext Marking;Vessel Name;Port Code;Port Name;IRCS Code;IRCS;Vms Code;Gear Main Code;Gear Sec Code;Loa;Lbp;Ton Ref;Ton Gt;Ton Oth;Ton Gts;Power Main;Power Aux;Hull Material;Com Year;Com Month;Com Day;Segment;Exp Country;Exp Type;Public Aid Code;Decision Date;Decision Seg Code;Construction Year;Construction Place
BEL;BEL037002012;CST;20121012;20180415;Y;700;Z.700;BRAVEHAERT;ZEEBR;ZEEBRUGGE;Y;OQBV;Y;OTB;TBB;14.80;14.79;23.00;23.00;;;221.00;0.00;2;2012;10;12;MFL;;;;;;2012;SNAUWAERT BVBA, IZABELLASTRAAT 9, 8301 KNOKKE-HEIST, BELGIE;
BEL;BEL037382002;MOD;20150313;20160222;Y;181;Z.181;DUBBELE SENIOR;ZEEBR;ZEEBRUGGE;Y;OPGY;Y;OTB;TBB;27.84;24.96;128.00;128.00;;;221.00;0.00;2;2002;7;8;MFL;;;;;;2002;BV WELGELEGEN, LAUWERSOOG;
BEL;BEL040221963;MOD;20080903;20160329;Y;020;O.20;NYX;OOSTE;OOSTENDE;Y;OPAT;Y;TBB;OTB;19.00;16.53;37.00;37.00;;;216.00;0.00;2;1979;11;19;MFL;;;;;;1963;Fa. Gebr. Van De Sande, Breskens, NL;
BEL;BEL040571986;MOD;20150819;20161221;Y;057;N.57;SPES-NOVA;NIEUW;NIEUWPOORT;Y;OPCE;Y;TBB;OTB;23.75;21.15;99.00;99.00;;;221.00;0.00;2;1986;10;17;MFL;;;;;;1986;N.V. Scheepswerven De Graeve, Zeegeulstraat 137, 8380 Zeebrugge;
BEL;BEL040581986;MOD;20120808;20160614;Y;058;N.58;PELORUS JACK;NIEUW;NIEUWPOORT;Y;OPCF;Y;TBB;OTB;19.35;17.01;66.00;66.00;;;221.00;0.00;2;1986;4;15;MFL;;;;;;1986;N.V.West-Vlaamse Scheepswerven, Legeweg 163, 8020 Oostkamp;
BEL;BEL040731986;CHA;20111011;20160328;Y;034;N.34;L'ETAPLOIS;NIEUW;NIEUWPOORT;Y;OPBH;N;OTB;GNS;12.40;11.11;22.00;22.00;;;220.00;0.00;2;1986;6;10;MFL;;;PA;;;1986;57;
BEL;BEL040862006;MOD;20121123;20170219;Y;086;N.86;RUDY;NIEUW;NIEUWPOORT;Y;OPDH;Y;TBB;OTB;20.01;18.08;57.00;57.00;;;221.00;0.00;2;2006;4;1;MFL;;;;;;2006;Welgelegen Lauwersoog B.V., Haven 46, 9976 VN Lauwersoog, NL;
BEL;BEL040951987;MOD;20060213;20160221;Y;095;N.95;JONAS II;NIEUW;NIEUWPOORT;Y;OPDQ;N;GNS;GTR;12.68;12.25;18.00;18.00;;;471.00;0.00;3;1987;8;3;MFL;;;;;;1987;N.V. Amtec, Westvaartdijk 26, 2660 Willebroek;
BEL;BEL043501996;MOD;20060307;21001231;Y;350;N.350;INGRID;NIEUW;NIEUWPOORT;Y;OPNL;Y;TBB;OTB;23.82;21.04;104.00;104.00;;;221.00;0.00;2;1996;2;19;MFL;;;;;;1996;N.V. Zeebrugse Scheepswerven, Visserstraat 44, 8380 Zeebrugge;
BEL;FRA000686897;MOD;20150922;21001231;Y;099;Z.99;ARAVIS;ZEEBR;ZEEBRUGGE;Y;OPDU;Y;OTB;SSC;29.80;25.68;252.00;252.00;;;1062.00;0.00;2;2009;10;29;MFL;;;;;;1989;PIRIOU CONSTRUCTIONS NAVALES SA, 29185 CONCARNEAU, FR;
BEL;FRA102636030;MOD;20070629;21001231;Y;190;O.190;RENILDE;OOSTE;OOSTENDE;Y;OPHH;Y;TBB;OTB;22.32;20.57;68.00;68.00;;;221.00;0.00;2;2000;3;14;MFL;;;;;;1970;Werf Declerck, Kruispolderhaven, NL;
BEL;GBR000B13502;MOD;20120203;21001231;Y;059;Z.59;RAQUEL;ZEEBR;ZEEBRUGGE;Y;OPCG;Y;TBB;OTB;37.20;32.80;275.00;275.00;;;1122.00;0.00;2;2005;3;10;MFL;;;;;;1981;56;
BEL;NLD199201765;IMP;20120210;21001231;Y;333;Z.333;AVATAR;ZEEBR;ZEEBRUGGE;Y;OPMU;Y;TBB;NO;37.45;33.01;385.00;385.00;;;1200.00;0.00;2;2012;2;10;MFL;NLD;;PA;;;1992;MAASKANT SHIPYARDS BV, Deltahaven 40, 32512 LC STELLENDAM, NEDERLAND;
