Load_ind;Definition Year;Species Code;Species Name;Area Code;Area Description;Level Code;Level Description;Initial Quantity;Adapted Quota;Eurlex Ref;OJ Ref;Publication Date;Page Number;In regulation;Compute uptake;StockID;%ECTAC
INIV;2015;RJY;Round ray;XDS;NEAFC Stock - Deep Sea Fisheries;SVN;Slovenia;0;0;32010R1236;L347;21/12/2010;32;Y;N;RJYXDS;0%
INIV;2015;RJY;Round ray;XDS;NEAFC Stock - Deep Sea Fisheries;SWE;Sweden;0;0;32010R1236;L347;21/12/2010;32;Y;N;RJYXDS;0%
INIV;2015;RJY;Round ray;XDS;NEAFC Stock - Deep Sea Fisheries;EEC;;0;0;32010R1236;L347;21/12/2010;32;Y;N;RJYXDS;0%
INIV;2015;RJY;Round ray;XDS;NEAFC Stock - Deep Sea Fisheries;TAC;;0;0;32010R1236;L347;21/12/2010;32;Y;N;RJYXDS;0%
INIV;2015;RNG;Roundnose grenadier;*5B67-;EU and international waters of Vb, VI, VII;DEU;Germany;0;0;32014R1367;L366;20/12/2014;10;Y;N;RNG*5B67-;0%
INIV;2015;RNG;Roundnose grenadier;*5B67-;EU and international waters of Vb, VI, VII;ESP;Spain;0;0;32014R1367;L366;20/12/2014;10;Y;N;RNG*5B67-;0%
INIV;2015;RNG;Roundnose grenadier;*5B67-;EU and international waters of Vb, VI, VII;FRA;France;0;0;32014R1367;L366;20/12/2014;10;Y;N;RNG*5B67-;0%
INIV;2015;RNG;Roundnose grenadier;*5B67-;EU and international waters of Vb, VI, VII;GBR;U.K. of Great Britain and Northern Ireland;0;0;32014R1367;L366;20/12/2014;10;Y;N;RNG*5B67-;0%
INIV;2015;RNG;Roundnose grenadier;*5B67-;EU and international waters of Vb, VI, VII;IRL;Ireland;0;0;32014R1367;L366;20/12/2014;10;Y;N;RNG*5B67-;0%
INIV;2015;RNG;Roundnose grenadier;*5B67-;EU and international waters of Vb, VI, VII;LTU;Lithuania;0;0;32014R1367;L366;20/12/2014;10;Y;N;RNG*5B67-;0%
INIV;2015;RNG;Roundnose grenadier;*5B67-;EU and international waters of Vb, VI, VII;LVA;Latvia;0;0;32014R1367;L366;20/12/2014;10;Y;N;RNG*5B67-;0%
INIV;2015;RNG;Roundnose grenadier;*5B67-;EU and international waters of Vb, VI, VII;POL;Poland;0;0;32014R1367;L366;20/12/2014;10;Y;N;RNG*5B67-;0%
INIV;2015;RNG;Roundnose grenadier;*5B67-;EU and international waters of Vb, VI, VII;EEC;;0;0;32014R1367;L366;20/12/2014;10;Y;N;RNG*5B67-;0%
INIV;2015;RNG;Roundnose grenadier;*5B67-;EU and international waters of Vb, VI, VII;TAC;;0;0;32014R1367;L366;20/12/2014;10;Y;N;RNG*5B67-;0%
INIV;2015;RNG;Roundnose grenadier;*8X14-;EU and international waters of VIII, IX, X, XII and XIV;DEU;Germany;0;0;32014R1367;L366;20/12/2014;10;Y;N;RNG*8X14-;0%
INIV;2015;RNG;Roundnose grenadier;*8X14-;EU and international waters of VIII, IX, X, XII and XIV;ESP;Spain;0;0;32014R1367;L366;20/12/2014;10;Y;N;RNG*8X14-;0%
INIV;2015;RNG;Roundnose grenadier;*8X14-;EU and international waters of VIII, IX, X, XII and XIV;EST;Estonia;0;0;32014R1367;L366;20/12/2014;10;Y;N;RNG*8X14-;0%
INIV;2015;RNG;Roundnose grenadier;*8X14-;EU and international waters of VIII, IX, X, XII and XIV;FRA;France;0;0;32014R1367;L366;20/12/2014;10;Y;N;RNG*8X14-;0%
INIV;2015;RNG;Roundnose grenadier;*8X14-;EU and international waters of VIII, IX, X, XII and XIV;GBR;U.K. of Great Britain and Northern Ireland;0;0;32014R1367;L366;20/12/2014;10;Y;N;RNG*8X14-;0%
INIV;2015;RNG;Roundnose grenadier;*8X14-;EU and international waters of VIII, IX, X, XII and XIV;IRL;Ireland;0;0;32014R1367;L366;20/12/2014;10;Y;N;RNG*8X14-;0%
INIV;2015;RNG;Roundnose grenadier;*8X14-;EU and international waters of VIII, IX, X, XII and XIV;LTU;Lithuania;0;0;32014R1367;L366;20/12/2014;10;Y;N;RNG*8X14-;0%
INIV;2015;RNG;Roundnose grenadier;*8X14-;EU and international waters of VIII, IX, X, XII and XIV;POL;Poland;0;0;32014R1367;L366;20/12/2014;10;Y;N;RNG*8X14-;0%
INIV;2015;RNG;Roundnose grenadier;*8X14-;EU and international waters of VIII, IX, X, XII and XIV;AMS;;0;0;32014R1367;L366;20/12/2014;10;Y;N;RNG*8X14-;0%
INIV;2015;RNG;Roundnose grenadier;*8X14-;EU and international waters of VIII, IX, X, XII and XIV;EEC;;0;0;32014R1367;L366;20/12/2014;10;Y;N;RNG*8X14-;0%
INIV;2015;RNG;Roundnose grenadier;*8X14-;EU and international waters of VIII, IX, X, XII and XIV;TAC;;0;0;32014R1367;L366;20/12/2014;10;Y;N;RNG*8X14-;0%
INIV;2015;RNG;Roundnose grenadier;03-;EU and international waters of III;DEU;Germany;0;0;32014R1367;L366;20/12/2014;9;Y;N;RNG03-;0%
INIV;2015;RNG;Roundnose grenadier;03-;EU and international waters of III;DNK;Denmark;0;0;32014R1367;L366;20/12/2014;9;Y;N;RNG03-;0%
INIV;2015;RNG;Roundnose grenadier;03-;EU and international waters of III;SWE;Sweden;0;0;32014R1367;L366;20/12/2014;9;Y;N;RNG03-;0%
INIV;2015;RNG;Roundnose grenadier;03-;EU and international waters of III;EEC;;0;0;32014R1367;L366;20/12/2014;9;Y;N;RNG03-;0%
INIV;2015;RNG;Roundnose grenadier;03-;EU and international waters of III;TAC;;0;0;32014R1367;L366;20/12/2014;9;Y;N;RNG03-;0%
INIV;2015;RNG;Roundnose grenadier;124-;EU and international waters of I, II and IV;DEU;Germany;0;0;32014R1367;L366;20/12/2014;9;Y;N;RNG124-;0%
INIV;2015;RNG;Roundnose grenadier;124-;EU and international waters of I, II and IV;DNK;Denmark;0;0;32014R1367;L366;20/12/2014;9;Y;N;RNG124-;0%
INIV;2015;RNG;Roundnose grenadier;124-;EU and international waters of I, II and IV;FRA;France;0;0;32014R1367;L366;20/12/2014;9;Y;N;RNG124-;0%
INIV;2015;RNG;Roundnose grenadier;124-;EU and international waters of I, II and IV;GBR;U.K. of Great Britain and Northern Ireland;0;0;32014R1367;L366;20/12/2014;9;Y;N;RNG124-;0%
INIV;2015;RNG;Roundnose grenadier;124-;EU and international waters of I, II and IV;EEC;;0;0;32014R1367;L366;20/12/2014;9;Y;N;RNG124-;0%
INIV;2015;RNG;Roundnose grenadier;124-;EU and international waters of I, II and IV;TAC;;0;0;32014R1367;L366;20/12/2014;9;Y;N;RNG124-;0%
INIV;2015;RNG;Roundnose grenadier;514GRN;Greenland zone: V & XIV;EEC;;0;0;32015R0104;L22;28/01/2015;91;Y;N;RNG514GRN;0%
INIV;2015;RNG;Roundnose grenadier;514GRN;Greenland zone: V & XIV;TAC;;0;0;32015R0104;L22;28/01/2015;91;Y;N;RNG514GRN;0%
INIV;2015;RNG;Roundnose grenadier;514N1G;Greenland Waters of V and XIV and of NAFO 1;EEC;;0;0;32015R0104;L22;28/01/2015;91;Y;Y;RNG514N1G;0%
INIV;2015;RNG;Roundnose grenadier;514N1G;Greenland Waters of V and XIV and of NAFO 1;NOR;Norway;0;0;32015R0104;L22;28/01/2015;91;Y;Y;RNG514N1G;0%
INIV;2015;RNG;Roundnose grenadier;514N1G;Greenland Waters of V and XIV and of NAFO 1;TAC;;0;0;32015R0104;L22;28/01/2015;91;Y;Y;RNG514N1G;0%
INIV;2015;RNG;Roundnose grenadier;5B67-;EU and international waters of Vb, VI and VII;DEU;Germany;7.6;0.485;32014R1367;L366;20/12/2014;10;Y;Y;RNG5B67-;0%
INIV;2015;RNG;Roundnose grenadier;5B67-;EU and international waters of Vb, VI and VII;ESP;Spain;61.75;219.859;32014R1367;L366;20/12/2014;10;Y;Y;RNG5B67-;2%
INIV;2015;RNG;Roundnose grenadier;5B67-;EU and international waters of Vb, VI and VII;EST;Estonia;56.05;6.93;32014R1367;L366;20/12/2014;10;Y;Y;RNG5B67-;1%
INIV;2015;RNG;Roundnose grenadier;5B67-;EU and international waters of Vb, VI and VII;FRA;France;3136.9;3556.187;32014R1367;L366;20/12/2014;10;Y;Y;RNG5B67-;82%
INIV;2015;RNG;Roundnose grenadier;5B67-;EU and international waters of Vb, VI and VII;GBR;U.K. of Great Britain and Northern Ireland;184.3;187.029;32014R1367;L366;20/12/2014;10;Y;Y;RNG5B67-;5%
INIV;2015;RNG;Roundnose grenadier;5B67-;EU and international waters of Vb, VI and VII;IRL;Ireland;247;250.177;32014R1367;L366;20/12/2014;10;Y;Y;RNG5B67-;6%
INIV;2015;RNG;Roundnose grenadier;5B67-;EU and international waters of Vb, VI and VII;LTU;Lithuania;72.2;0;32014R1367;L366;20/12/2014;10;Y;Y;RNG5B67-;2%
INIV;2015;RNG;Roundnose grenadier;5B67-;EU and international waters of Vb, VI and VII;NLD;Netherlands;0;28.1;32014R1367;L366;20/12/2014;10;N;Y;RNG5B67-;0%
INIV;2015;RNG;Roundnose grenadier;5B67-;EU and international waters of Vb, VI and VII;POL;Poland;36.1;0;32014R1367;L366;20/12/2014;10;Y;Y;RNG5B67-;1%
INIV;2015;RNG;Roundnose grenadier;5B67-;EU and international waters of Vb, VI and VII;AMS;;7.6;7.6;32014R1367;L366;20/12/2014;10;Y;Y;RNG5B67-;0%
INIV;2015;RNG;Roundnose grenadier;5B67-;EU and international waters of Vb, VI and VII;EEC;;3809.5;4256.367;32014R1367;L366;20/12/2014;10;Y;Y;RNG5B67-;100%
INIV;2015;RNG;Roundnose grenadier;5B67-;EU and international waters of Vb, VI and VII;TAC;;3809.5;3809.5;32014R1367;L366;20/12/2014;10;Y;Y;RNG5B67-;100%
INIV;2015;RNG;Roundnose grenadier;8X14-;EU and international waters of VIII, IX, X, XII and XIV;DEU;Germany;19.2;11.26;32014R1367;L366;20/12/2014;10;Y;Y;RNG8X14-;1%
INIV;2015;RNG;Roundnose grenadier;8X14-;EU and international waters of VIII, IX, X, XII and XIV;ESP;Spain;2093.6;3006.688;32014R1367;L366;20/12/2014;10;Y;Y;RNG8X14-;72%
INIV;2015;RNG;Roundnose grenadier;8X14-;EU and international waters of VIII, IX, X, XII and XIV;FRA;France;96.8;108.839;32014R1367;L366;20/12/2014;10;Y;Y;RNG8X14-;3%
INIV;2015;RNG;Roundnose grenadier;8X14-;EU and international waters of VIII, IX, X, XII and XIV;GBR;U.K. of Great Britain and Northern Ireland;8.8;8.8;32014R1367;L366;20/12/2014;10;Y;Y;RNG8X14-;0%
INIV;2015;RNG;Roundnose grenadier;8X14-;EU and international waters of VIII, IX, X, XII and XIV;IRL;Ireland;4;4.457;32014R1367;L366;20/12/2014;10;Y;Y;RNG8X14-;0%
INIV;2015;RNG;Roundnose grenadier;8X14-;EU and international waters of VIII, IX, X, XII and XIV;LTU;Lithuania;4;0;32014R1367;L366;20/12/2014;10;Y;Y;RNG8X14-;0%
INIV;2015;RNG;Roundnose grenadier;8X14-;EU and international waters of VIII, IX, X, XII and XIV;LVA;Latvia;33.6;0;32014R1367;L366;20/12/2014;10;Y;Y;RNG8X14-;1%
INIV;2015;RNG;Roundnose grenadier;8X14-;EU and international waters of VIII, IX, X, XII and XIV;NLD;Netherlands;0;0.4;32014R1367;L366;20/12/2014;10;N;Y;RNG8X14-;0%
INIV;2015;RNG;Roundnose grenadier;8X14-;EU and international waters of VIII, IX, X, XII and XIV;POL;Poland;655.2;0;32014R1367;L366;20/12/2014;10;Y;Y;RNG8X14-;22%
INIV;2015;RNG;Roundnose grenadier;8X14-;EU and international waters of VIII, IX, X, XII and XIV;EEC;;2915.2;3140.444;32014R1367;L366;20/12/2014;10;Y;Y;RNG8X14-;100%
INIV;2015;RNG;Roundnose grenadier;8X14-;EU and international waters of VIII, IX, X, XII and XIV;TAC;;2915.2;2915.2;32014R1367;L366;20/12/2014;10;Y;Y;RNG8X14-;100%
INIV;2015;RNG;Roundnose grenadier;N1GRN.;Greenland zone: NAFO 1;EEC;;0;0;32015R0104;L22;28/01/2015;91;Y;N;RNGN1GRN.;0%
INIV;2015;RNG;Roundnose grenadier;N1GRN.;Greenland zone: NAFO 1;TAC;;0;0;32015R0104;L22;28/01/2015;91;Y;N;RNGN1GRN.;0%
INIV;2015;RNG;Roundnose grenadier;N23;NAFO 2, 3 = FAO 21.2 + 21.3;BEL;Belgium;0;0;32007R1386;L318;05/12/2007;1;Y;N;RNGN23;0%
INIV;2015;RNG;Roundnose grenadier;N23;NAFO 2, 3 = FAO 21.2 + 21.3;BGR;Bulgaria;0;0;32007R1386;L318;05/12/2007;1;Y;N;RNGN23;0%
INIV;2015;RNG;Roundnose grenadier;N23;NAFO 2, 3 = FAO 21.2 + 21.3;CYP;Cyprus;0;0;32007R1386;L318;05/12/2007;1;Y;N;RNGN23;0%
INIV;2015;RNG;Roundnose grenadier;N23;NAFO 2, 3 = FAO 21.2 + 21.3;DEU;Germany;0;0;32007R1386;L318;05/12/2007;1;Y;N;RNGN23;0%
INIV;2015;RNG;Roundnose grenadier;N23;NAFO 2, 3 = FAO 21.2 + 21.3;DNK;Denmark;0;0;32007R1386;L318;05/12/2007;1;Y;N;RNGN23;0%
INIV;2015;RNG;Roundnose grenadier;N23;NAFO 2, 3 = FAO 21.2 + 21.3;ESP;Spain;0;0;32007R1386;L318;05/12/2007;1;Y;N;RNGN23;0%
INIV;2015;RNG;Roundnose grenadier;N23;NAFO 2, 3 = FAO 21.2 + 21.3;EST;Estonia;0;0;32007R1386;L318;05/12/2007;1;Y;N;RNGN23;0%
INIV;2015;RNG;Roundnose grenadier;N23;NAFO 2, 3 = FAO 21.2 + 21.3;FIN;Finland;0;0;32007R1386;L318;05/12/2007;1;Y;N;RNGN23;0%
INIV;2015;RNG;Roundnose grenadier;N23;NAFO 2, 3 = FAO 21.2 + 21.3;FRA;France;0;0;32007R1386;L318;05/12/2007;1;Y;N;RNGN23;0%
INIV;2015;RNG;Roundnose grenadier;N23;NAFO 2, 3 = FAO 21.2 + 21.3;GBR;U.K. of Great Britain and Northern Ireland;0;0;32007R1386;L318;05/12/2007;1;Y;N;RNGN23;0%
INIV;2015;RNG;Roundnose grenadier;N23;NAFO 2, 3 = FAO 21.2 + 21.3;GRC;Greece;0;0;32007R1386;L318;05/12/2007;1;Y;N;RNGN23;0%
INIV;2015;RNG;Roundnose grenadier;N23;NAFO 2, 3 = FAO 21.2 + 21.3;HRV;Croatia;0;0;32007R1386;L318;05/12/2007;1;Y;N;RNGN23;0%
INIV;2015;RNG;Roundnose grenadier;N23;NAFO 2, 3 = FAO 21.2 + 21.3;IRL;Ireland;0;0;32007R1386;L318;05/12/2007;1;Y;N;RNGN23;0%
INIV;2015;RNG;Roundnose grenadier;N23;NAFO 2, 3 = FAO 21.2 + 21.3;ITA;Italy;0;0;32007R1386;L318;05/12/2007;1;Y;N;RNGN23;0%
INIV;2015;RNG;Roundnose grenadier;N23;NAFO 2, 3 = FAO 21.2 + 21.3;LTU;Lithuania;0;0;32007R1386;L318;05/12/2007;1;Y;N;RNGN23;0%
INIV;2015;RNG;Roundnose grenadier;N23;NAFO 2, 3 = FAO 21.2 + 21.3;LVA;Latvia;0;0;32007R1386;L318;05/12/2007;1;Y;N;RNGN23;0%
INIV;2015;RNG;Roundnose grenadier;N23;NAFO 2, 3 = FAO 21.2 + 21.3;MLT;Malta;0;0;32007R1386;L318;05/12/2007;1;Y;N;RNGN23;0%
INIV;2015;RNG;Roundnose grenadier;N23;NAFO 2, 3 = FAO 21.2 + 21.3;NLD;Netherlands;0;0;32007R1386;L318;05/12/2007;1;Y;N;RNGN23;0%
INIV;2015;RNG;Roundnose grenadier;N23;NAFO 2, 3 = FAO 21.2 + 21.3;POL;Poland;0;0;32007R1386;L318;05/12/2007;1;Y;N;RNGN23;0%
INIV;2015;RNG;Roundnose grenadier;N23;NAFO 2, 3 = FAO 21.2 + 21.3;PRT;Portugal;0;0;32007R1386;L318;05/12/2007;1;Y;N;RNGN23;0%
INIV;2015;RNG;Roundnose grenadier;N23;NAFO 2, 3 = FAO 21.2 + 21.3;ROU;Romania;0;0;32007R1386;L318;05/12/2007;1;Y;N;RNGN23;0%
INIV;2015;RNG;Roundnose grenadier;N23;NAFO 2, 3 = FAO 21.2 + 21.3;SVN;Slovenia;0;0;32007R1386;L318;05/12/2007;1;Y;N;RNGN23;0%
INIV;2015;RNG;Roundnose grenadier;N23;NAFO 2, 3 = FAO 21.2 + 21.3;SWE;Sweden;0;0;32007R1386;L318;05/12/2007;1;Y;N;RNGN23;0%
INIV;2015;RNG;Roundnose grenadier;N23;NAFO 2, 3 = FAO 21.2 + 21.3;EEC;;0;0;32007R1386;L318;05/12/2007;1;Y;N;RNGN23;0%
INIV;2015;RNG;Roundnose grenadier;N23;NAFO 2, 3 = FAO 21.2 + 21.3;TAC;;0;0;32007R1386;L318;05/12/2007;1;Y;N;RNGN23;0%
INIV;2015;RNG;Roundnose grenadier;XDS;NEAFC Stock - Deep Sea Fisheries;BEL;Belgium;0;0;32010R1236;L347;21/12/2010;31;Y;N;RNGXDS;0%
INIV;2015;RNG;Roundnose grenadier;XDS;NEAFC Stock - Deep Sea Fisheries;BGR;Bulgaria;0;0;32010R1236;L347;21/12/2010;31;Y;N;RNGXDS;0%
INIV;2015;RNG;Roundnose grenadier;XDS;NEAFC Stock - Deep Sea Fisheries;CYP;Cyprus;0;0;32010R1236;L347;21/12/2010;31;Y;N;RNGXDS;0%
INIV;2015;RNG;Roundnose grenadier;XDS;NEAFC Stock - Deep Sea Fisheries;DEU;Germany;0;0;32010R1236;L347;21/12/2010;31;Y;N;RNGXDS;0%
INIV;2015;RNG;Roundnose grenadier;XDS;NEAFC Stock - Deep Sea Fisheries;DNK;Denmark;0;0;32010R1236;L347;21/12/2010;31;Y;N;RNGXDS;0%
INIV;2015;RNG;Roundnose grenadier;XDS;NEAFC Stock - Deep Sea Fisheries;ESP;Spain;0;0;32010R1236;L347;21/12/2010;31;Y;N;RNGXDS;0%
INIV;2015;RNG;Roundnose grenadier;XDS;NEAFC Stock - Deep Sea Fisheries;EST;Estonia;0;0;32010R1236;L347;21/12/2010;31;Y;N;RNGXDS;0%
INIV;2015;RNG;Roundnose grenadier;XDS;NEAFC Stock - Deep Sea Fisheries;FIN;Finland;0;0;32010R1236;L347;21/12/2010;31;Y;N;RNGXDS;0%
INIV;2015;RNG;Roundnose grenadier;XDS;NEAFC Stock - Deep Sea Fisheries;FRA;France;0;0;32010R1236;L347;21/12/2010;31;Y;N;RNGXDS;0%
INIV;2015;RNG;Roundnose grenadier;XDS;NEAFC Stock - Deep Sea Fisheries;GBR;U.K. of Great Britain and Northern Ireland;0;0;32010R1236;L347;21/12/2010;31;Y;N;RNGXDS;0%
INIV;2015;RNG;Roundnose grenadier;XDS;NEAFC Stock - Deep Sea Fisheries;GRC;Greece;0;0;32010R1236;L347;21/12/2010;31;Y;N;RNGXDS;0%
INIV;2015;RNG;Roundnose grenadier;XDS;NEAFC Stock - Deep Sea Fisheries;HRV;Croatia;0;0;32010R1236;L347;21/12/2010;31;Y;N;RNGXDS;0%
INIV;2015;RNG;Roundnose grenadier;XDS;NEAFC Stock - Deep Sea Fisheries;IRL;Ireland;0;0;32010R1236;L347;21/12/2010;31;Y;N;RNGXDS;0%
INIV;2015;RNG;Roundnose grenadier;XDS;NEAFC Stock - Deep Sea Fisheries;ITA;Italy;0;0;32010R1236;L347;21/12/2010;31;Y;N;RNGXDS;0%
INIV;2015;RNG;Roundnose grenadier;XDS;NEAFC Stock - Deep Sea Fisheries;LTU;Lithuania;0;0;32010R1236;L347;21/12/2010;31;Y;N;RNGXDS;0%
INIV;2015;RNG;Roundnose grenadier;XDS;NEAFC Stock - Deep Sea Fisheries;LVA;Latvia;0;0;32010R1236;L347;21/12/2010;31;Y;N;RNGXDS;0%
INIV;2015;RNG;Roundnose grenadier;XDS;NEAFC Stock - Deep Sea Fisheries;MLT;Malta;0;0;32010R1236;L347;21/12/2010;31;Y;N;RNGXDS;0%
INIV;2015;RNG;Roundnose grenadier;XDS;NEAFC Stock - Deep Sea Fisheries;NLD;Netherlands;0;0;32010R1236;L347;21/12/2010;31;Y;N;RNGXDS;0%
INIV;2015;RNG;Roundnose grenadier;XDS;NEAFC Stock - Deep Sea Fisheries;POL;Poland;0;0;32010R1236;L347;21/12/2010;31;Y;N;RNGXDS;0%
INIV;2015;RNG;Roundnose grenadier;XDS;NEAFC Stock - Deep Sea Fisheries;PRT;Portugal;0;0;32010R1236;L347;21/12/2010;31;Y;N;RNGXDS;0%
INIV;2015;RNG;Roundnose grenadier;XDS;NEAFC Stock - Deep Sea Fisheries;ROU;Romania;0;0;32010R1236;L347;21/12/2010;31;Y;N;RNGXDS;0%
INIV;2015;RNG;Roundnose grenadier;XDS;NEAFC Stock - Deep Sea Fisheries;SVN;Slovenia;0;0;32010R1236;L347;21/12/2010;31;Y;N;RNGXDS;0%
INIV;2015;RNG;Roundnose grenadier;XDS;NEAFC Stock - Deep Sea Fisheries;SWE;Sweden;0;0;32010R1236;L347;21/12/2010;31;Y;N;RNGXDS;0%
INIV;2015;RNG;Roundnose grenadier;XDS;NEAFC Stock - Deep Sea Fisheries;EEC;;0;0;32010R1236;L347;21/12/2010;31;Y;N;RNGXDS;0%
INIV;2015;RNG;Roundnose grenadier;XDS;NEAFC Stock - Deep Sea Fisheries;TAC;;0;0;32010R1236;L347;21/12/2010;31;Y;N;RNGXDS;0%
INIV;2015;RTX;RNG and RHG species;*5B67-;EU and international waters of Vb, VI, VII;DEU;Germany;2.4;1.15;32014R1367;L366;20/12/2014;10;Y;Y;RTX*5B67-;0%
INIV;2015;RTX;RNG and RHG species;*5B67-;EU and international waters of Vb, VI, VII;ESP;Spain;261.7;345.35;32014R1367;L366;20/12/2014;10;Y;Y;RTX*5B67-;6%
INIV;2015;RTX;RNG and RHG species;*5B67-;EU and international waters of Vb, VI, VII;FRA;France;12.1;12.1;32014R1367;L366;20/12/2014;10;Y;Y;RTX*5B67-;0%
INIV;2015;RTX;RNG and RHG species;*5B67-;EU and international waters of Vb, VI, VII;GBR;U.K. of Great Britain and Northern Ireland;1.1;1.1;32014R1367;L366;20/12/2014;10;Y;Y;RTX*5B67-;0%
INIV;2015;RTX;RNG and RHG species;*5B67-;EU and international waters of Vb, VI, VII;IRL;Ireland;0.5;0.5;32014R1367;L366;20/12/2014;10;Y;Y;RTX*5B67-;0%
INIV;2015;RTX;RNG and RHG species;*5B67-;EU and international waters of Vb, VI, VII;LTU;Lithuania;0.5;0;32014R1367;L366;20/12/2014;10;Y;Y;RTX*5B67-;0%
INIV;2015;RTX;RNG and RHG species;*5B67-;EU and international waters of Vb, VI, VII;LVA;Latvia;4.2;4.2;32014R1367;L366;20/12/2014;10;Y;Y;RTX*5B67-;0%
INIV;2015;RTX;RNG and RHG species;*5B67-;EU and international waters of Vb, VI, VII;NLD;Netherlands;0;0;;;;;N;Y;RTX*5B67-;0%
INIV;2015;RTX;RNG and RHG species;*5B67-;EU and international waters of Vb, VI, VII;POL;Poland;81.9;0;32014R1367;L366;20/12/2014;10;Y;Y;RTX*5B67-;2%
INIV;2015;RTX;RNG and RHG species;*5B67-;EU and international waters of Vb, VI, VII;EEC;;364.4;364.4;32014R1367;L366;20/12/2014;10;Y;Y;RTX*5B67-;8%
INIV;2015;RTX;RNG and RHG species;*5B67-;EU and international waters of Vb, VI, VII;TAC;;364.4;364.4;32014R1367;L366;20/12/2014;10;Y;Y;RTX*5B67-;8%
INIV;2015;RTX;RNG and RHG species;*8X14-;EU and international waters of VIII, IX, X, XII and XIV;DEU;Germany;0.8;0.8;32014R1367;L366;20/12/2014;10;Y;Y;RTX*8X14-;0%
INIV;2015;RTX;RNG and RHG species;*8X14-;EU and international waters of VIII, IX, X, XII and XIV;ESP;Spain;6.5;17.9;32014R1367;L366;20/12/2014;10;Y;Y;RTX*8X14-;0%
INIV;2015;RTX;RNG and RHG species;*8X14-;EU and international waters of VIII, IX, X, XII and XIV;EST;Estonia;5.9;5.9;32014R1367;L366;20/12/2014;10;Y;Y;RTX*8X14-;0%
INIV;2015;RTX;RNG and RHG species;*8X14-;EU and international waters of VIII, IX, X, XII and XIV;FRA;France;330.2;330.2;32014R1367;L366;20/12/2014;10;Y;Y;RTX*8X14-;8%
INIV;2015;RTX;RNG and RHG species;*8X14-;EU and international waters of VIII, IX, X, XII and XIV;GBR;U.K. of Great Britain and Northern Ireland;19.4;19.4;32014R1367;L366;20/12/2014;10;Y;Y;RTX*8X14-;0%
INIV;2015;RTX;RNG and RHG species;*8X14-;EU and international waters of VIII, IX, X, XII and XIV;IRL;Ireland;26;26;32014R1367;L366;20/12/2014;10;Y;Y;RTX*8X14-;1%
INIV;2015;RTX;RNG and RHG species;*8X14-;EU and international waters of VIII, IX, X, XII and XIV;LTU;Lithuania;7.6;0;32014R1367;L366;20/12/2014;10;Y;Y;RTX*8X14-;0%
INIV;2015;RTX;RNG and RHG species;*8X14-;EU and international waters of VIII, IX, X, XII and XIV;NLD;Netherlands;0;0;;;;;N;Y;RTX*8X14-;0%
INIV;2015;RTX;RNG and RHG species;*8X14-;EU and international waters of VIII, IX, X, XII and XIV;POL;Poland;3.8;0;32014R1367;L366;20/12/2014;10;Y;Y;RTX*8X14-;0%
INIV;2015;RTX;RNG and RHG species;*8X14-;EU and international waters of VIII, IX, X, XII and XIV;AMS;;0.8;0.8;32014R1367;L366;20/12/2014;10;Y;Y;RTX*8X14-;0%
INIV;2015;RTX;RNG and RHG species;*8X14-;EU and international waters of VIII, IX, X, XII and XIV;EEC;;401;401;32014R1367;L366;20/12/2014;10;Y;Y;RTX*8X14-;10%
INIV;2015;RTX;RNG and RHG species;*8X14-;EU and international waters of VIII, IX, X, XII and XIV;TAC;;401;401;32014R1367;L366;20/12/2014;10;Y;Y;RTX*8X14-;10%
INIV;2015;RTX;RNG and RHG species;03-;EU and international waters of III;DEU;Germany;2;2;32014R1367;L366;20/12/2014;9;Y;Y;RTX03-;0%
INIV;2015;RTX;RNG and RHG species;03-;EU and international waters of III;DNK;Denmark;412;412;32014R1367;L366;20/12/2014;9;Y;Y;RTX03-;95%
INIV;2015;RTX;RNG and RHG species;03-;EU and international waters of III;SWE;Sweden;21;21;32014R1367;L366;20/12/2014;9;Y;Y;RTX03-;5%
INIV;2015;RTX;RNG and RHG species;03-;EU and international waters of III;EEC;;435;435;32014R1367;L366;20/12/2014;9;Y;Y;RTX03-;100%
INIV;2015;RTX;RNG and RHG species;03-;EU and international waters of III;TAC;;435;435;32014R1367;L366;20/12/2014;9;Y;Y;RTX03-;100%
INIV;2015;RTX;RNG and RHG species;124-;EU and international waters of I, II and IV;DEU;Germany;1;1;32014R1367;L366;20/12/2014;9;Y;Y;RTX124-;8%
INIV;2015;RTX;RNG and RHG species;124-;EU and international waters of I, II and IV;DNK;Denmark;1;1;32014R1367;L366;20/12/2014;9;Y;Y;RTX124-;8%
INIV;2015;RTX;RNG and RHG species;124-;EU and international waters of I, II and IV;FRA;France;10;10;32014R1367;L366;20/12/2014;9;Y;Y;RTX124-;77%
INIV;2015;RTX;RNG and RHG species;124-;EU and international waters of I, II and IV;GBR;U.K. of Great Britain and Northern Ireland;1;1;32014R1367;L366;20/12/2014;9;Y;Y;RTX124-;8%
INIV;2015;RTX;RNG and RHG species;124-;EU and international waters of I, II and IV;EEC;;13;13;32014R1367;L366;20/12/2014;9;Y;Y;RTX124-;100%
INIV;2015;RTX;RNG and RHG species;124-;EU and international waters of I, II and IV;TAC;;13;13;32014R1367;L366;20/12/2014;9;Y;Y;RTX124-;100%
